,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
57,58,TORBIDONE DAVID,SUISSE,19 S4M,M,0 days 05:58:28.000000000,0 days 01:00:25.000000000,0 days 03:20:47.000000000,0 days 01:37:17.000000000
58,59,BONNEFOIS PHILIPPE,TRYSSINGEAUX,16 V1M,M,0 days 05:58:37.000000000,0 days 00:51:55.000000000,0 days 03:30:44.000000000,0 days 01:36:00.000000000
59,60,BOCQUET PHILIPPE,TRIATHLON CLUB BOULONNAIS,5 V2M,M,0 days 05:58:54.000000000,0 days 00:44:32.000000000,0 days 03:30:53.000000000,0 days 01:43:30.000000000
60,61,GOBET GEOFFREY,TRIATHLON CLUB NIVERNAIS,13 S3M,M,0 days 05:58:56.000000000,0 days 00:57:32.000000000,0 days 03:30:28.000000000,0 days 01:30:57.000000000
61,62,BRUGIERE STEEVE,ASVEL,6 S2M,M,0 days 05:59:38.000000000,0 days 00:51:35.000000000,0 days 03:35:34.000000000,0 days 01:32:30.000000000
62,63,MOULUSSON SERGE,TRIATHLON CLUB CHATEAUROUX 36,2 V3M,M,0 days 06:00:07.000000000,0 days 00:52:29.000000000,0 days 03:32:02.000000000,0 days 01:35:37.000000000
63,64,ANDRIEU EMMANUEL,DIJON TRIATHLON,17 V1M,M,0 days 06:00:36.000000000,0 days 00:56:20.000000000,0 days 03:22:25.000000000,0 days 01:41:52.000000000
64,65,GARCIA MAXIME,PROVINS TRIATHLON,14 S3M,M,0 days 06:01:11.000000000,0 days 00:51:27.000000000,0 days 03:25:12.000000000,0 days 01:44:32.000000000
65,66,NIER BENOIT,LES HYDROCYCLOPEDS,20 S4M,M,0 days 06:01:11.000000000,0 days 00:49:04.000000000,0 days 03:26:25.000000000,0 days 01:45:43.000000000
66,67,VANDERHEYDEN SAMUEL,BELGIQUE,15 S3M,M,0 days 06:01:24.000000000,0 days 00:47:41.000000000,0 days 03:34:52.000000000,0 days 01:38:53.000000000
67,68,PASQUIOU FABRICE,TROLL TEAM TRIATHLON,3 V3M,M,0 days 06:01:41.000000000,0 days 00:52:56.000000000,0 days 03:28:14.000000000,0 days 01:40:31.000000000
68,69,JOASSARD FRANCK,A.S.M.E TRIATHLON 42,21 S4M,M,0 days 06:01:48.000000000,0 days 00:53:43.000000000,0 days 03:33:02.000000000,0 days 01:35:04.000000000
69,70,HUMERY LAURENT,CLUB YERROIS DE TRIATHLON 91,22 S4M,M,0 days 06:02:41.000000000,0 days 00:52:38.000000000,0 days 03:27:50.000000000,0 days 01:42:14.000000000
70,71,ORANGE CHRISTIAN,G.S.V.A. TRIATHLON,18 V1M,M,0 days 06:02:57.000000000,0 days 00:56:25.000000000,0 days 03:24:34.000000000,0 days 01:41:58.000000000
